link_id,start_node_id,end_node_id,type,length,maxmph,lanes,capacity,fft,start_osmid,end_osmid,geometry
959,334,38,residential,116.356,20.0,1,1900,13.014069532,53081759,53063915,"LINESTRING (-122.2555666 37.8876286,-122.2556916 37.8876155,-122.2557759 37.8876638,-122.2558145 37.8877428,-122.2558489 37.8879452,-122.2559217 37.8880328,-122.2560351 37.8880791,-122.2561117 37.8880903,-122.2561886 37.8880928,-122.2563352 37.8880796,-122.2564106 37.8880626,-122.2564548 37.8880403,-122.256474 37.8880164)"
960,335,337,residential,201.921,20.0,1,1900,22.584258087000002,53096096,53096101,"LINESTRING (-122.2697792 37.8838414,-122.2697845 37.883896,-122.2698074 37.8840868,-122.269832 37.8843068,-122.2698439 37.8844178,-122.2698986 37.8849089,-122.269945 37.8853243,-122.2699737 37.8855739,-122.2699684 37.8856504)"
961,335,12,residential,202.449,20.0,1,1900,22.643313303000003,53096096,53082205,"LINESTRING (-122.2697792 37.8838414,-122.2697728 37.8837763,-122.269713 37.8832714,-122.2696549 37.8827657,-122.2695822 37.8821075,-122.2695339 37.8820374)"
962,335,47,residential,104.576,20.0,1,1900,11.696511872,53096096,53059845,"LINESTRING (-122.2697792 37.8838414,-122.2698657 37.8838325,-122.2708653 37.8836957,-122.2709538 37.8836835)"
963,336,67,tertiary,130.892,25.0,2,3800,11.7119020192,53147299,53119366,"LINESTRING (-122.2627027 37.8843344,-122.2626297 37.8842254,-122.2625366 37.8841021,-122.2619333 37.8834254,-122.2618729 37.8833576)"
964,336,281,tertiary,253.634,25.0,2,3800,22.694561598400004,53147299,53147192,"LINESTRING (-122.2627027 37.8843344,-122.262717 37.8843685,-122.2627286 37.884396,-122.2627367 37.8844154,-122.2627501 37.8844473,-122.262795 37.8846179,-122.2628098 37.8847525,-122.2628051 37.8848906,-122.2627833 37.8850235,-122.2627554 37.8851277,-122.2627346 37.8852076,-122.262652 37.8855118,-122.2626341 37.885581,-122.2625772 37.8857975,-122.2625064 37.8860518,-122.2624607 37.8862195,-122.2624434 37.8862821,-122.2624338 37.8863169,-122.2623969 37.8864581,-122.2623943 37.8864677,-122.2623676 37.8865696)"
965,336,316,residential,242.961,20.0,1,1900,27.174458967000003,53147299,53059204,"LINESTRING (-122.2627027 37.8843344,-122.2642153 37.8838836,-122.2642339 37.8838206,-122.2642143 37.8836093,-122.264193 37.8835607,-122.2641459 37.8835169,-122.2640648 37.8835002,-122.2637389 37.8834674,-122.2634929 37.8834285)"
966,337,21,residential,37.128,20.0,1,1900,4.152655416,53096101,239669366,"LINESTRING (-122.2699684 37.8856504,-122.2695502 37.8857009)"
967,337,44,residential,111.049,20.0,1,1900,12.420497503000002,53096101,53059841,"LINESTRING (-122.2699684 37.8856504,-122.2707901 37.8855411,-122.2710918 37.885501,-122.2712162 37.8854845)"
968,337,335,residential,201.921,20.0,1,1900,22.584258087000002,53096101,53096096,"LINESTRING (-122.2699684 37.8856504,-122.2699737 37.8855739,-122.269945 37.8853243,-122.2698986 37.8849089,-122.2698439 37.8844178,-122.269832 37.8843068,-122.2698074 37.8840868,-122.2697845 37.883896,-122.2697792 37.8838414)"
969,337,338,residential,88.743,20.0,1,1900,9.925638321000001,53096101,53096103,"LINESTRING (-122.2699684 37.8856504,-122.2699652 37.8857154,-122.2700589 37.8864447)"
970,338,23,residential,179.188,20.0,1,1900,20.041640236,53096103,53020807,"LINESTRING (-122.2700589 37.8864447,-122.2702597 37.8864848,-122.270553 37.8865504,-122.2707628 37.8866141,-122.270973 37.8866917,-122.2711765 37.8867873,-122.2713807 37.8869181,-122.271555 37.887064,-122.2716478 37.8871684,-122.2717276 37.8872756)"
971,338,339,residential,197.871,20.0,1,1900,22.131277737000005,53096103,53096106,"LINESTRING (-122.2700589 37.8864447,-122.2701206 37.8867959,-122.2701674 37.8869235,-122.2702075 37.8870046,-122.2703367 37.8871514,-122.2704025 37.8872476,-122.270435 37.8873757,-122.2704148 37.8874887,-122.2703454 37.8876044,-122.2702469 37.8876908,-122.2698249 37.8879596)"
972,338,337,residential,88.743,20.0,1,1900,9.925638321000001,53096103,53096101,"LINESTRING (-122.2700589 37.8864447,-122.2699652 37.8857154,-122.2699684 37.8856504)"
973,339,255,residential,270.856,20.0,1,1900,30.294431032000002,53096106,53138890,"LINESTRING (-122.2698249 37.8879596,-122.2697727 37.8879119,-122.2697623 37.8879024,-122.2697132 37.887807,-122.26968 37.8876961,-122.269612 37.8875737,-122.2694846 37.8874903,-122.2693168 37.8874288,-122.2692138 37.8873679,-122.269128 37.8872866,-122.2690302 37.8871465,-122.2689867 37.8870202,-122.2688476 37.8858566,-122.2688258 37.8857928)"
974,339,367,residential,195.556,20.0,1,1900,21.872351932000004,53096106,53036819,"LINESTRING (-122.2698249 37.8879596,-122.2697562 37.8880025,-122.2693203 37.888275,-122.2692178 37.8883739,-122.2691743 37.8884739,-122.2691589 37.8885717,-122.2692285 37.889302,-122.269225 37.8893507,-122.2692143 37.8893978,-122.2692055 37.8894194,-122.2691795 37.8894831)"
975,339,338,residential,197.871,20.0,1,1900,22.131277737000005,53096106,53096103,"LINESTRING (-122.2698249 37.8879596,-122.2702469 37.8876908,-122.2703454 37.8876044,-122.2704148 37.8874887,-122.270435 37.8873757,-122.2704025 37.8872476,-122.2703367 37.8871514,-122.2702075 37.8870046,-122.2701674 37.8869235,-122.2701206 37.8867959,-122.2700589 37.8864447)"
976,340,385,tertiary,38.449,25.0,2,3800,3.4403242424,2425028270,2133315391,"LINESTRING (-122.2766848 37.8913366,-122.2767769 37.8913642,-122.276947 37.8914118,-122.277097 37.8914538)"
977,340,74,tertiary,112.596,25.0,2,3800,10.0748198496,2425028270,53062065,"LINESTRING (-122.2766848 37.8913366,-122.276528 37.8912897,-122.2763134 37.8912152,-122.2761831 37.8911594,-122.2758844 37.8910315,-122.2756417 37.8909276,-122.2755388 37.890884)"
978,341,385,tertiary,41.977,25.0,2,3800,3.7560012152,2425028275,2133315391,"LINESTRING (-122.2769961 37.8910852,-122.2770175 37.8911755,-122.2770608 37.8913579,-122.277097 37.8914538)"
979,341,357,tertiary,111.405,25.0,2,3800,9.968252028,2425028275,53036804,"LINESTRING (-122.2769961 37.8910852,-122.2769816 37.8910196,-122.2769794 37.8910078,-122.2769507 37.8908679,-122.2769366 37.890799,-122.2768375 37.8903152,-122.2767941 37.8900961)"
980,342,31,residential,11.803,20.0,1,1900,1.3201301410000001,53145282,53082312,"LINESTRING (-122.2517051 37.886281,-122.2518091 37.8863483)"
981,342,78,residential,132.157,20.0,1,1900,14.781363979000004,53145282,53086669,"LINESTRING (-122.2517051 37.886281,-122.2515078 37.8861658,-122.2513362 37.8860032,-122.251113 37.8857458,-122.25101 37.8856307,-122.2508984 37.8855494,-122.2508161 37.8855086,-122.2506636 37.8854501)"
982,343,74,tertiary,401.048,25.0,2,3800,35.884812524800004,261736143,53062065,"LINESTRING (-122.2724091 37.8891281,-122.2724243 37.8893754,-122.2724325 37.889564,-122.2724512 37.8899291,-122.2724608 37.8900445,-122.2724759 37.8900916,-122.2725049 37.8901367,-122.2725472 37.8901843,-122.2726441 37.8902635,-122.2727479 37.8903193,-122.2731643 37.8905122,-122.273279 37.8905517,-122.2734846 37.8906093,-122.273702 37.8906304,-122.2739571 37.890631,-122.2744109 37.8906311,-122.2746682 37.8906347,-122.274818 37.8906539,-122.2748654 37.8906627,-122.2750602 37.890708,-122.275338 37.8908018,-122.2754098 37.8908307,-122.2755388 37.890884)"
983,343,101,tertiary,23.748,25.0,2,3800,2.1249140448000006,261736143,53019173,"LINESTRING (-122.2724091 37.8891281,-122.2724038 37.8890245,-122.2723982 37.8889147)"
984,344,345,tertiary,99.814,25.0,2,3800,8.9311171664,53055185,53055187,"LINESTRING (-122.2732154 37.8733381,-122.2731313 37.8733617,-122.2730898 37.8733733,-122.2729336 37.8733969,-122.272773 37.8734083,-122.2721695 37.8734547,-122.2720926 37.8734606)"
985,344,183,tertiary,97.242,25.0,2,3800,8.700980779200002,53055185,53093345,"LINESTRING (-122.2732154 37.8733381,-122.2732238 37.8734097,-122.2732277 37.8734423,-122.2732488 37.873621,-122.2732534 37.87366,-122.2733074 37.8741441,-122.2733146 37.8742091)"
986,345,346,tertiary,104.724,25.0,2,3800,9.3704521824,53055187,53055189,"LINESTRING (-122.2720926 37.8734606,-122.2720131 37.8734689,-122.2718559 37.8734852,-122.2713612 37.8735534,-122.2711421 37.8735819,-122.2709941 37.8736007,-122.2709149 37.8736107)"
987,345,344,tertiary,99.814,25.0,2,3800,8.9311171664,53055187,53055185,"LINESTRING (-122.2720926 37.8734606,-122.2721695 37.8734547,-122.272773 37.8734083,-122.2729336 37.8733969,-122.2730898 37.8733733,-122.2731313 37.8733617,-122.2732154 37.8733381)"
988,346,347,tertiary,99.515,25.0,2,3800,8.904363364,53055189,53055191,"LINESTRING (-122.2709149 37.8736107,-122.2708423 37.8736193,-122.2706021 37.8736476,-122.2697939 37.8737446)"
989,346,345,tertiary,104.724,25.0,2,3800,9.3704521824,53055189,53055187,"LINESTRING (-122.2709149 37.8736107,-122.2709941 37.8736007,-122.2711421 37.8735819,-122.2713612 37.8735534,-122.2718559 37.8734852,-122.2720131 37.8734689,-122.2720926 37.8734606)"
990,346,186,residential,99.768,20.0,1,1900,11.158751496000002,53055189,53093347,"LINESTRING (-122.2709149 37.8736107,-122.2709304 37.8736934,-122.270964 37.8738723,-122.2710031 37.8739932,-122.271012 37.8740248,-122.2710435 37.8741365,-122.2710674 37.874286,-122.2710689 37.8743261,-122.2710725 37.8744265,-122.2710696 37.8744964)"
991,347,178,tertiary,101.187,25.0,2,3800,9.053969911200001,53055191,239616965,"LINESTRING (-122.2697939 37.8737446,-122.2693576 37.873797,-122.2691187 37.8738114,-122.2689644 37.8738291,-122.2687386 37.873855,-122.2686517 37.873865)"
992,347,346,tertiary,99.515,25.0,2,3800,8.904363364,53055191,53055189,"LINESTRING (-122.2697939 37.8737446,-122.2706021 37.8736476,-122.2708423 37.8736193,-122.2709149 37.8736107)"
993,348,178,tertiary,10.231,25.0,2,3800,0.9154453256,53055193,239616965,"LINESTRING (-122.2685366 37.8738795,-122.2686517 37.873865)"
994,348,187,secondary,103.046,25.0,2,3800,9.220308769600003,53055193,53093350,"LINESTRING (-122.2685366 37.8738795,-122.268548 37.8739768,-122.2686368 37.8747376,-122.2686444 37.8748023)"
995,348,349,tertiary,92.571,25.0,2,3800,8.2830309096,53055193,53055194,"LINESTRING (-122.2685366 37.8738795,-122.2684485 37.8738904,-122.2683339 37.8739045,-122.2682235 37.8739182,-122.2679696 37.8739496,-122.2677958 37.8739711,-122.2676499 37.8739901,-122.2675517 37.8740028,-122.267495 37.8740101)"
996,349,189,residential,103.079,20.0,1,1900,11.529076913,53055194,53093351,"LINESTRING (-122.267495 37.8740101,-122.2675069 37.8741038,-122.2675088 37.8741191,-122.267594 37.8749338)"
997,349,348,tertiary,92.571,25.0,2,3800,8.2830309096,53055194,53055193,"LINESTRING (-122.267495 37.8740101,-122.2675517 37.8740028,-122.2676499 37.8739901,-122.2677958 37.8739711,-122.2679696 37.8739496,-122.2682235 37.8739182,-122.2683339 37.8739045,-122.2684485 37.8738904,-122.2685366 37.8738795)"
998,349,351,tertiary,106.83,25.0,2,3800,9.558892008,53055194,53055195,"LINESTRING (-122.267495 37.8740101,-122.2673819 37.8740239,-122.2669788 37.8740732,-122.2667729 37.8740989,-122.2664282 37.8741404,-122.2662911 37.8741498)"
999,350,291,tertiary,90.675,25.0,2,3800,8.11338138,53030619,53030484,"LINESTRING (-122.269524 37.9043312,-122.2695256 37.9042377,-122.2695325 37.9041504,-122.26958 37.9036481,-122.269581 37.90358,-122.2695633 37.9035189)"
1000,350,251,tertiary,31.151,25.0,2,3800,2.7873167176000004,53030619,98461043,"LINESTRING (-122.269524 37.9043312,-122.2696594 37.9043847,-122.269694 37.9043994,-122.2697485 37.9044206,-122.2698478 37.9044438)"
1001,350,252,tertiary,14.847,25.0,2,3800,1.3284739272,53030619,98461061,"LINESTRING (-122.269524 37.9043312,-122.2694312 37.9043015,-122.2693673 37.9042808)"
1002,351,352,tertiary,80.408,25.0,2,3800,7.1947148608000004,53055195,53055198,"LINESTRING (-122.2662911 37.8741498,-122.2661454 37.8741598,-122.2657989 37.874203,-122.2656606 37.8742186,-122.2653843 37.8742511)"
1003,351,349,tertiary,106.83,25.0,2,3800,9.558892008,53055195,53055194,"LINESTRING (-122.2662911 37.8741498,-122.2664282 37.8741404,-122.2667729 37.8740989,-122.2669788 37.8740732,-122.2673819 37.8740239,-122.267495 37.8740101)"
1004,351,278,tertiary,305.961,25.0,2,3800,27.376655973600002,53055195,53091870,"LINESTRING (-122.2662911 37.8741498,-122.2663233 37.8742547,-122.2663711 37.8744952,-122.2663907 37.8745941,-122.2664627 37.8750666,-122.2665233 37.8755815,-122.2665716 37.8760232,-122.2666175 37.8764343,-122.2666546 37.8767662,-122.2666604 37.8768181,-122.2666677 37.8768836)"
1005,352,419,residential,315.208,20.0,1,1900,35.255069176000006,53055198,53075889,"LINESTRING (-122.2653843 37.8742511,-122.265396 37.8743449,-122.2654564 37.8748987,-122.2655093 37.8753694,-122.2655275 37.8755507,-122.2655336 37.875722,-122.2655165 37.8758455,-122.2655004 37.8759269,-122.265412 37.8762508,-122.2654002 37.8764267,-122.2654259 37.8765981,-122.265466 37.8767342,-122.2655827 37.8769722,-122.265618 37.8770442)"
1006,352,24,tertiary,134.642,25.0,2,3800,12.047443019200001,53055198,2327822491,"LINESTRING (-122.2653843 37.8742511,-122.2653374 37.8742565,-122.2652094 37.8742714,-122.2647322 37.8743364,-122.2645912 37.874361,-122.2644744 37.8744024,-122.2643453 37.8744506,-122.2642754 37.8744754,-122.2642238 37.8744937,-122.2641434 37.8745214,-122.2640771 37.874542,-122.2640071 37.8745639,-122.2639232 37.8745901)"
1007,352,351,tertiary,80.408,25.0,2,3800,7.1947148608000004,53055198,53055195,"LINESTRING (-122.2653843 37.8742511,-122.2656606 37.8742186,-122.2657989 37.874203,-122.2661454 37.8741598,-122.2662911 37.8741498)"
1008,353,24,tertiary,155.702,25.0,2,3800,13.931841275200002,53055200,2327822491,"LINESTRING (-122.262184 37.8748469,-122.2635801 37.874668,-122.2637568 37.8746454,-122.2639232 37.8745901)"
1009,353,35,residential,151.645,20.0,1,1900,16.961038315000003,53055200,239511776,"LINESTRING (-122.262184 37.8748469,-122.262183 37.8749199,-122.2621828 37.8749364,-122.2621925 37.8750594,-122.2623318 37.8757145,-122.2623554 37.8758258,-122.2623748 37.875917,-122.2623859 37.8760458,-122.2623906 37.8761981)"
1010,354,124,tertiary,107.041,25.0,2,3800,9.5777717816,53055202,53148316,"LINESTRING (-122.2601516 37.8750816,-122.2601662 37.875166,-122.2601813 37.8752384,-122.2602582 37.8756072,-122.2603327 37.8759645,-122.2603468 37.8760318)"
1011,354,358,tertiary,25.732,25.0,2,3800,2.3024376032,53055202,237133573,"LINESTRING (-122.2601516 37.8750816,-122.2602504 37.8750585,-122.2604023 37.8750382,-122.260438 37.8750341)"
1012,354,166,tertiary,162.805,25.0,2,3800,14.567400668000001,53055202,52980624,"LINESTRING (-122.2601516 37.8750816,-122.2600776 37.875099,-122.2598051 37.8751369,-122.2596365 37.8751592,-122.2593889 37.8751895,-122.2589261 37.8752496,-122.2587131 37.875277,-122.2584629 37.8753093,-122.2584018 37.8753172,-122.2583237 37.8753275)"
1013,355,374,residential,177.705,20.0,1,1900,19.875771135000004,249237231,53122843,"LINESTRING (-122.2714553 37.8783403,-122.2715681 37.8793515,-122.2716267 37.8798675,-122.271634 37.8799322)"
1014,355,375,residential,24.264,20.0,1,1900,2.7138556080000003,249237231,53122844,"LINESTRING (-122.2714553 37.8783403,-122.2714515 37.8782186,-122.2714471 37.8781907,-122.2714188 37.8781261)"
1015,356,268,residential,105.078,20.0,1,1900,11.752659066,239501052,53091828,"LINESTRING (-122.2576945 37.8781744,-122.2588772 37.8780277)"
1016,356,53,residential,141.838,20.0,1,1900,15.864154786,239501052,59805976,"LINESTRING (-122.2576945 37.8781744,-122.257569 37.8781437,-122.2571837 37.8781828,-122.2571278 37.8781747,-122.25709 37.8781557,-122.2570532 37.8781177,-122.2569007 37.8773904)"
1017,356,326,residential,50.379,20.0,1,1900,5.634740013,239501052,239500951,"LINESTRING (-122.2576945 37.8781744,-122.2575911 37.8782118,-122.2571372 37.878272)"
1018,357,250,tertiary,9.26,25.0,2,3800,0.828562576,53036804,2072413546,"LINESTRING (-122.2767941 37.8900961,-122.2767764 37.890014)"
1019,357,341,tertiary,111.405,25.0,2,3800,9.968252028,53036804,2425028275,"LINESTRING (-122.2767941 37.8900961,-122.2768375 37.8903152,-122.2769366 37.890799,-122.2769507 37.8908679,-122.2769794 37.8910078,-122.2769816 37.8910196,-122.2769961 37.8910852)"
1020,358,353,tertiary,155.101,25.0,2,3800,13.878065237600001,237133573,53055200,"LINESTRING (-122.260438 37.8750341,-122.2606532 37.8750457,-122.262184 37.8748469)"
1021,358,354,tertiary,25.732,25.0,2,3800,2.3024376032,237133573,53055202,"LINESTRING (-122.260438 37.8750341,-122.2604023 37.8750382,-122.2602504 37.8750585,-122.2601516 37.8750816)"
1022,359,120,residential,9.613,20.0,1,1900,1.075185211,53036805,6952299129,"LINESTRING (-122.2753641 37.8903016,-122.275392 37.8903852)"
1023,359,360,residential,186.558,20.0,1,1900,20.865952626000002,53036805,53036808,"LINESTRING (-122.2753641 37.8903016,-122.2752543 37.89033,-122.2747164 37.8904308,-122.2744178 37.8904629,-122.2740283 37.8904731,-122.2735843 37.8904563,-122.2732639 37.8904314)"
1024,360,168,residential,68.19800000000001,20.0,1,1900,7.627741706000001,53036808,239616920,"LINESTRING (-122.2732639 37.8904314,-122.2729011 37.8903221,-122.2726731 37.8902294,-122.2725718 37.8901622)"
1025,360,363,residential,23.519,20.0,1,1900,2.630529593,53036808,53036810,"LINESTRING (-122.2732639 37.8904314,-122.2732499 37.8904619,-122.2731908 37.8905871,-122.2731758 37.890631)"
1026,361,102,residential,9.164,20.0,1,1900,1.024965908,239501066,258757158,"LINESTRING (-122.257164 37.8788224,-122.2571469 37.8787411)"
1027,361,234,residential,103.786,20.0,1,1900,11.608152742000001,239501066,53062889,"LINESTRING (-122.257164 37.8788224,-122.2572196 37.8788731,-122.2572532 37.878935,-122.2572874 37.87897,-122.2573898 37.8790286,-122.2574912 37.8790508,-122.2575817 37.8790507,-122.2579467 37.8790077,-122.2582088 37.8789769)"
1028,361,130,residential,137.635,20.0,1,1900,15.394061845,239501066,53021359,"LINESTRING (-122.257164 37.8788224,-122.2571469 37.878897,-122.2571898 37.8789783,-122.2572499 37.879046,-122.2573474 37.8790971,-122.2574618 37.879134,-122.257552 37.8791819,-122.2575857 37.8792315,-122.2576023 37.8792724,-122.2576281 37.8793673,-122.2577039 37.8796904,-122.2577473 37.8798779)"
1029,362,363,residential,72.813,20.0,1,1900,8.143915611,53036811,53036810,"LINESTRING (-122.2725045 37.8902616,-122.2726159 37.8903013,-122.2727934 37.8903749,-122.2728806 37.8904095,-122.2730337 37.890502,-122.2731758 37.890631)"
1030,362,168,secondary,12.864,25.0,2,3800,1.1510398464,53036811,239616920,"LINESTRING (-122.2725045 37.8902616,-122.2725307 37.8902414,-122.2725512 37.8902174,-122.2725651 37.8901906,-122.2725718 37.8901622)"
1031,363,360,residential,23.519,20.0,1,1900,2.630529593,53036810,53036808,"LINESTRING (-122.2731758 37.890631,-122.2731908 37.8905871,-122.2732499 37.8904619,-122.2732639 37.8904314)"
1032,363,113,residential,426.992,20.0,1,1900,47.75777422400001,53036810,53049927,"LINESTRING (-122.2731758 37.890631,-122.2732008 37.8906922,-122.2732536 37.8907514,-122.2733626 37.8907766,-122.2738788 37.8907811,-122.2739889 37.8907931,-122.2741222 37.8908363,-122.2742483 37.8909066,-122.274288 37.8909326,-122.2743985 37.8910379,-122.2746444 37.8912761,-122.2748479 37.8915137,-122.2751017 37.8918354,-122.2753007 37.8921375,-122.2754586 37.8924193,-122.2754978 37.8925439,-122.2755057 37.8926592,-122.2754862 37.892773,-122.2754399 37.8928679,-122.275356 37.8929627,-122.275271 37.8930373,-122.275153 37.8930999,-122.2750421 37.8931329,-122.274926 37.8931527,-122.2748731 37.8931492,-122.2747899 37.8931401)"
1033,364,116,tertiary,22.844,25.0,2,3800,2.0440262944,53036813,266711636,"LINESTRING (-122.2722161 37.8901183,-122.2720784 37.8901057,-122.2719587 37.8900884)"
1034,364,368,secondary,13.319,25.0,2,3800,1.1917521544,53036813,56006420,"LINESTRING (-122.2722161 37.8901183,-122.2722115 37.890148,-122.2722149 37.8901779,-122.2722261 37.8902065,-122.2722446 37.8902326)"
1035,365,372,secondary,49.653,25.0,2,3800,4.4428312728,56006411,56006423,"LINESTRING (-122.272568 37.8901191,-122.2726468 37.8900258,-122.2727933 37.8899335,-122.272978 37.8898172)"
1036,365,164,secondary,17.652,25.0,2,3800,1.5794585952000002,56006411,239616908,"LINESTRING (-122.272568 37.8901191,-122.2725577 37.8900939,-122.2725416 37.8900707,-122.2725204 37.8900503,-122.2724947 37.8900332,-122.2724655 37.8900203,-122.2724337 37.8900118)"
1037,366,201,residential,74.47800000000002,20.0,1,1900,8.330140866000004,53110543,99333139,"LINESTRING (-122.2762996 37.900551,-122.2770808 37.900813)"
1038,366,235,residential,130.42700000000002,20.0,1,1900,14.587868669000002,53110543,53095684,"LINESTRING (-122.2762996 37.900551,-122.2767222 37.8999718,-122.2767716 37.8998952,-122.276788 37.8998236,-122.2767843 37.8997841,-122.2767744 37.8997471,-122.2766308 37.8995037)"
1039,366,237,residential,391.742,20.0,1,1900,43.815167474,53110543,53095692,"LINESTRING (-122.2762996 37.900551,-122.2760962 37.9004774,-122.2759968 37.9004297,-122.275686 37.9002541,-122.275474 37.9000701,-122.2753526 37.899933,-122.2752668 37.8998102,-122.275126 37.8996297,-122.2749096 37.8993948,-122.2745713 37.8991142,-122.2742392 37.8988323,-122.2741581 37.8987255,-122.2741113 37.8986296,-122.2740412 37.8983367,-122.2739793 37.8982148,-122.2738412 37.8981295,-122.2735851 37.8980493,-122.2734697 37.8979879)"
1040,367,22,tertiary,83.82700000000001,25.0,2,3800,7.500638775200001,53036819,53020805,"LINESTRING (-122.2691795 37.8894831,-122.2700089 37.8898571)"
1041,367,154,residential,287.499,20.0,1,1900,32.155900653,53036819,53056365,"LINESTRING (-122.2691795 37.8894831,-122.2691551 37.889549,-122.2691447 37.8896233,-122.2691362 37.8897857,-122.2691154 37.8899424,-122.2690981 37.8901146,-122.2691424 37.8902679,-122.2692631 37.8904186,-122.269393 37.8905118,-122.2695611 37.8905752,-122.269778 37.8906085,-122.2706432 37.8907387,-122.2708545 37.8907766,-122.2710131 37.8908314,-122.2710872 37.8908888,-122.2711425 37.8909424)"
1042,367,339,residential,195.556,20.0,1,1900,21.872351932000004,53036819,53096106,"LINESTRING (-122.2691795 37.8894831,-122.2692055 37.8894194,-122.2692143 37.8893978,-122.269225 37.8893507,-122.2692285 37.889302,-122.2691589 37.8885717,-122.2691743 37.8884739,-122.2692178 37.8883739,-122.2693203 37.888275,-122.2697562 37.8880025,-122.2698249 37.8879596)"
1043,367,369,tertiary,150.764,25.0,2,3800,13.490000886400002,53036819,53036821,"LINESTRING (-122.2691795 37.8894831,-122.2691098 37.8894513,-122.2686661 37.8892485,-122.2681969 37.8890365,-122.2677934 37.8888343,-122.2677038 37.8887894)"
1044,368,154,tertiary,124.831,25.0,2,3800,11.169578285600002,56006420,53056365,"LINESTRING (-122.2722446 37.8902326,-122.2721487 37.8902944,-122.2712002 37.8909053,-122.2711425 37.8909424)"
1045,368,244,secondary,9.159,25.0,2,3800,0.8195253384000001,56006420,99323189,"LINESTRING (-122.2722446 37.8902326,-122.2722674 37.8902534,-122.2722948 37.8902704,-122.2723257 37.8902828)"
1046,369,75,residential,353.7990000000001,20.0,1,1900,39.57135675300001,53036821,53115322,"LINESTRING (-122.2677038 37.8887894,-122.2677389 37.888733,-122.2677769 37.8886717,-122.2678826 37.888561,-122.2680016 37.8884883,-122.268153 37.8884241,-122.2682747 37.8883176,-122.268338 37.8882094,-122.2683647 37.8880936,-122.2683375 37.8879775,-122.2682945 37.8878902,-122.2682216 37.8878104,-122.2680377 37.8876757,-122.2679916 37.8876159,-122.2679528 37.8875529,-122.2679064 37.8874047,-122.2677257 37.8859917,-122.2677185 37.8859356)"
1047,369,155,residential,429.246,20.0,1,1900,48.009877362000005,53036821,53056367,"LINESTRING (-122.2677038 37.8887894,-122.2676776 37.8888724,-122.267675 37.8889312,-122.2676935 37.8889807,-122.2678213 37.889119,-122.2678818 37.8892184,-122.2679052 37.889332,-122.2678986 37.8894709,-122.2679205 37.8895666,-122.2679558 37.8896581,-122.2680085 37.8897404,-122.2681221 37.8898514,-122.2681795 37.8899249,-122.2682126 37.8899988,-122.2682265 37.8900987,-122.2682204 37.8902587,-122.2682286 37.8903978,-122.2682586 37.8905403,-122.2683029 37.8906513,-122.2683642 37.8907675,-122.2684825 37.890952,-122.2686112 37.8911132,-122.2687295 37.8912162,-122.268825 37.891291,-122.2689459 37.8913451,-122.2690731 37.8913721,-122.2694901 37.8913917,-122.2696302 37.8914029,-122.2697363 37.8914196,-122.2698344 37.8914416,-122.2699256 37.891466,-122.2700451 37.8915145,-122.2701433 37.8915852)"
1048,369,367,tertiary,150.764,25.0,2,3800,13.490000886400002,53036821,53036819,"LINESTRING (-122.2677038 37.8887894,-122.2677934 37.8888343,-122.2681969 37.8890365,-122.2686661 37.8892485,-122.2691098 37.8894513,-122.2691795 37.8894831)"
1049,369,371,tertiary,98.531,25.0,2,3800,8.816317405600001,53036821,53036823,"LINESTRING (-122.2677038 37.8887894,-122.2674625 37.8886229,-122.2670816 37.8883617,-122.2669643 37.8882894,-122.2669487 37.888286,-122.266821 37.8882577)"
1050,370,373,residential,202.099,20.0,1,1900,22.604166853,53122838,53122842,"LINESTRING (-122.2722467 37.8853527,-122.2722393 37.8852848,-122.2721539 37.8845002,-122.2720546 37.8836067,-122.2720474 37.883542)"
1051,370,200,residential,169.457,20.0,1,1900,18.953257079,53122838,53095440,"LINESTRING (-122.2722467 37.8853527,-122.2723185 37.8854396,-122.2724269 37.885528,-122.2727342 37.8856499,-122.2727561 37.8856668,-122.2727623 37.8856838,-122.2727681 37.8857014,-122.272756 37.8857251,-122.2727358 37.8857459,-122.2726634 37.8857849,-122.2718278 37.8861577,-122.2717316 37.8862006)"
1052,371,369,tertiary,98.531,25.0,2,3800,8.816317405600001,53036823,53036821,"LINESTRING (-122.266821 37.8882577,-122.2669487 37.888286,-122.2669643 37.8882894,-122.2670816 37.8883617,-122.2674625 37.8886229,-122.2677038 37.8887894)"
1053,371,414,tertiary,243.64,25.0,2,3800,21.800322464,53036823,53075880,"LINESTRING (-122.266821 37.8882577,-122.2668317 37.8881542,-122.2668404 37.8880438,-122.2668424 37.8879124,-122.2668346 37.8877842,-122.2666934 37.8868904,-122.2666208 37.886294,-122.2666019 37.8861389,-122.2665956 37.8860779)"
1054,371,412,tertiary,59.304,25.0,2,3800,5.306379590400001,53036823,53075877,"LINESTRING (-122.266821 37.8882577,-122.2668038 37.8883373,-122.2667995 37.8883573,-122.266781 37.888443,-122.266748 37.8885959,-122.2667193 37.8887848)"
1055,372,145,secondary,168.67,25.0,2,3800,15.092186792,56006423,53056337,"LINESTRING (-122.272978 37.8898172,-122.2732488 37.8897208,-122.27467 37.8893066,-122.2746883 37.8893013,-122.2747721 37.8892744)"
1056,372,164,secondary,52.575,25.0,2,3800,4.704284820000001,56006423,239616908,"LINESTRING (-122.272978 37.8898172,-122.2727923 37.8898668,-122.2726745 37.8899169,-122.2725726 37.8899603,-122.2724337 37.8900118)"
